"ObservationDate","ObservationTime","EntryDateTime","StationNumber","StationName","Latitude","Longitude","TotalPrecipAmt","NewSnowDepth","NewSnowSWE","TotalSnowDepth","TotalSnowSWE","DateTimeStamp"
2022-03-02," 08:00:00"," 2022-03-02 08:06:00"," VI-SC-9"," Christiansted 4.1 ESE",17.724501,-64.648484,"0","0"," NA"," NA"," NA"," 2022-03-02 12:06:18"
2022-03-02," 08:00:00"," 2022-03-02 08:19:00"," VI-SJ-4"," Cruz Bay 0.8 NE",18.3308178,-64.7731037,"0.04"," NA"," NA"," NA"," NA"," 2022-03-02 12:19:27"
2022-03-02," 08:00:00"," 2022-03-02 09:20:00"," VI-SC-27"," ",17.74633217,-64.7036972,"0.02"," NA"," NA"," NA"," NA"," 2022-03-02 13:20:27"
2022-03-02," 08:00:00"," 2022-03-02 09:32:00"," VI-SC-24"," Christiansted 2.1 ENE",17.75778,-64.67806,"0.12"," NA"," NA"," NA"," NA"," 2022-03-02 13:32:08"
2022-03-02," 08:00:00"," 2022-03-02 10:45:00"," VI-ST-3"," Charlotte Amalie 1.4 NE",18.36,-64.92,"0.02"," NA"," NA"," NA"," NA"," 2022-03-02 14:44:38"
2022-03-02," 08:00:00"," 2022-03-03 16:47:00"," VI-ST-4"," Charlotte Amalie 5.1 E",18.338,-64.856,"0","0"," NA"," NA"," NA"," 2022-03-03 20:46:40"
2022-03-02," 08:00:00"," 2022-03-04 07:59:00"," VI-SC-16"," Frederiksted 2.9 NNE",17.753606,-64.866909,"0","0"," NA"," NA"," NA"," 2022-03-04 11:58:33"
2022-03-02," 08:00:00"," 2023-03-14 09:58:00"," VI-SC-15"," Christiansted 2.3 SSE",17.7154,-64.69607,"0","0"," NA"," NA"," NA"," 2023-03-14 13:58:11"
2022-03-02," 18:00:00"," 2022-05-30 13:17:00"," VI-SJ-3"," Windswept Beach",18.3552498,-64.7653387,"0.34"," NA"," NA"," NA"," NA"," 2022-05-30 17:16:41"
2022-03-01," 06:00:00"," 2022-03-01 21:31:00"," VI-SC-23"," Christiansted 6.5 W",17.741,-64.806,"0","0"," NA"," NA"," NA"," 2022-03-02 01:31:18"
2022-03-01," 07:00:00"," 2022-03-01 07:04:00"," VI-SC-20"," Frederiksted 1.7 ESE",17.7032,-64.858," T"," NA"," NA"," NA"," NA"," 2022-03-01 11:03:43"
2022-03-01," 07:00:00"," 2022-03-01 07:15:00"," VI-SC-18"," Frederiksted 0.9 ESE",17.707732,-64.869103,"0","0"," NA"," NA"," NA"," 2022-03-01 11:14:59"
2022-03-01," 07:00:00"," 2022-03-01 07:33:00"," VI-SC-25"," Christiansted 4.4 W",17.7541136,-64.7739261,"0","0"," NA"," NA"," NA"," 2022-03-01 11:33:09"
2022-03-01," 07:00:00"," 2022-03-01 08:42:00"," VI-ST-5"," Charlotte Amalie West 4.2 WNW",18.357626,-65.022032,"0","0"," NA"," NA"," NA"," 2022-03-01 12:42:26"
2022-03-01," 07:00:00"," 2022-03-01 09:23:00"," VI-SC-8"," Christiansted 1.8 ESE",17.7359,-64.68243,"0.06"," NA"," NA"," NA"," NA"," 2022-03-01 13:22:44"
2022-03-01," 07:00:00"," 2022-03-02 07:36:00"," VI-SJ-5"," Cruz Bay 1.6 E",18.32408,-64.757555,"0","0"," NA"," NA"," NA"," 2022-03-02 11:36:15"
2022-03-01," 07:00:00"," 2022-03-02 07:37:00"," VI-SC-29"," Frederiksted 2.5 NNE",17.7482,-64.8691,"0","0"," NA"," NA"," NA"," 2022-03-02 11:37:18"
2022-03-01," 08:00:00"," 2022-03-01 07:02:00"," VI-SC-10"," Christiansted 1.6 E",17.7432,-64.68275,"0","0"," NA"," NA"," NA"," 2022-03-01 11:01:57"
2022-03-01," 08:00:00"," 2022-03-01 07:51:00"," VI-SC-11"," Frederiksted 0.5 N",17.721517,-64.883211,"0","0"," NA"," NA"," NA"," 2022-03-01 11:50:36"
2022-03-01," 08:00:00"," 2022-03-01 08:13:00"," VI-SC-9"," Christiansted 4.1 ESE",17.724501,-64.648484,"0","0"," NA"," NA"," NA"," 2022-03-01 12:12:35"
2022-03-01," 08:00:00"," 2022-03-01 09:33:00"," VI-ST-3"," Charlotte Amalie 1.4 NE",18.36,-64.92,"0.08"," NA"," NA"," NA"," NA"," 2022-03-01 13:33:05"
2022-03-01," 08:00:00"," 2022-03-02 08:20:00"," VI-SJ-4"," Cruz Bay 0.8 NE",18.3308178,-64.7731037,"0.01"," NA"," NA"," NA"," NA"," 2022-03-02 12:20:08"
2022-03-01," 08:00:00"," 2022-03-02 09:17:00"," VI-SC-27"," ",17.74633217,-64.7036972,"0","0"," NA"," NA"," NA"," 2022-03-02 13:17:25"
2022-03-01," 08:00:00"," 2022-03-03 16:47:00"," VI-ST-4"," Charlotte Amalie 5.1 E",18.338,-64.856,"0","0"," NA"," NA"," NA"," 2022-03-03 20:46:33"
2022-03-01," 08:00:00"," 2022-03-04 07:58:00"," VI-SC-16"," Frederiksted 2.9 NNE",17.753606,-64.866909,"0","0"," NA"," NA"," NA"," 2022-03-04 11:58:24"
2022-03-01," 08:00:00"," 2023-03-14 09:58:00"," VI-SC-15"," Christiansted 2.3 SSE",17.7154,-64.69607,"0","0"," NA"," NA"," NA"," 2023-03-14 13:58:02"
2022-03-01," 18:00:00"," 2022-05-30 13:17:00"," VI-SJ-3"," Windswept Beach",18.3552498,-64.7653387,"0.02"," NA"," NA"," NA"," NA"," 2022-05-30 17:16:56"
2022-02-28," 06:00:00"," 2022-02-28 10:05:00"," VI-SC-23"," Christiansted 6.5 W",17.741,-64.806,"0.03"," NA"," NA"," NA"," NA"," 2022-02-28 14:05:11"
2022-02-28," 07:00:00"," 2022-02-28 06:40:00"," VI-SC-25"," Christiansted 4.4 W",17.7541136,-64.7739261,"0.02"," NA"," NA"," NA"," NA"," 2022-02-28 10:40:15"
2022-02-28," 07:00:00"," 2022-02-28 07:10:00"," VI-SC-20"," Frederiksted 1.7 ESE",17.7032,-64.858," T"," NA"," NA"," NA"," NA"," 2022-02-28 11:10:17"
2022-02-28," 07:00:00"," 2022-02-28 07:23:00"," VI-SC-18"," Frederiksted 0.9 ESE",17.707732,-64.869103,"0.03"," NA"," NA"," NA"," NA"," 2022-02-28 11:23:14"
2022-02-28," 07:00:00"," 2022-02-28 07:26:00"," VI-SC-8"," Christiansted 1.8 ESE",17.7359,-64.68243,"0.01"," NA"," NA"," NA"," NA"," 2022-02-28 11:25:43"
2022-02-28," 07:00:00"," 2022-02-28 07:47:00"," VI-SJ-5"," Cruz Bay 1.6 E",18.32408,-64.757555,"0","0"," NA"," NA"," NA"," 2022-02-28 11:46:56"
2022-02-28," 07:00:00"," 2022-03-01 08:42:00"," VI-ST-5"," Charlotte Amalie West 4.2 WNW",18.357626,-65.022032,"0","0"," NA"," NA"," NA"," 2022-03-01 12:42:13"
2022-02-28," 07:00:00"," 2022-03-02 07:37:00"," VI-SC-29"," Frederiksted 2.5 NNE",17.7482,-64.8691,"0","0"," NA"," NA"," NA"," 2022-03-02 11:37:26"
2022-02-28," 08:00:00"," 2022-02-28 07:03:00"," VI-SC-10"," Christiansted 1.6 E",17.7432,-64.68275,"0.03"," NA"," NA"," NA"," NA"," 2022-02-28 11:02:42"
2022-02-28," 08:00:00"," 2022-02-28 08:18:00"," VI-SC-11"," Frederiksted 0.5 N",17.721517,-64.883211,"0.03"," NA"," NA"," NA"," NA"," 2022-02-28 12:17:46"
2022-02-28," 08:00:00"," 2022-03-01 09:33:00"," VI-ST-3"," Charlotte Amalie 1.4 NE",18.36,-64.92,"0.1"," NA"," NA"," NA"," NA"," 2022-03-01 13:33:29"
2022-02-28," 08:00:00"," 2022-03-03 16:46:00"," VI-ST-4"," Charlotte Amalie 5.1 E",18.338,-64.856,"0","0"," NA"," NA"," NA"," 2022-03-03 20:46:11"
2022-02-28," 08:00:00"," 2022-03-04 07:57:00"," VI-SC-16"," Frederiksted 2.9 NNE",17.753606,-64.866909,"0","0"," NA"," NA"," NA"," 2022-03-04 11:57:23"
2022-02-28," 08:00:00"," 2022-04-09 16:39:00"," VI-SJ-7"," Cruz Bay 4.5 ENE",18.356,-64.723,"0","0"," NA"," NA"," NA"," 2022-04-09 20:39:24"
2022-02-28," 08:00:00"," 2023-03-14 09:56:00"," VI-SC-15"," Christiansted 2.3 SSE",17.7154,-64.69607,"0","0"," NA"," NA"," NA"," 2023-03-14 13:55:52"
2022-02-28," 18:00:00"," 2022-05-30 13:17:00"," VI-SJ-3"," Windswept Beach",18.3552498,-64.7653387,"0","0"," NA"," NA"," NA"," 2022-05-30 17:17:20"
2022-02-27," 06:00:00"," 2022-02-27 15:58:00"," VI-SC-23"," Christiansted 6.5 W",17.741,-64.806,"0","0"," NA"," NA"," NA"," 2022-02-27 19:57:49"
2022-02-27," 07:00:00"," 2022-02-27 07:35:00"," VI-SC-20"," Frederiksted 1.7 ESE",17.7032,-64.858," T"," NA"," NA"," NA"," NA"," 2022-02-27 11:34:33"
2022-02-27," 07:00:00"," 2022-02-27 08:15:00"," VI-SC-29"," Frederiksted 2.5 NNE",17.7482,-64.8691,"0","0"," NA"," NA"," NA"," 2022-02-27 12:14:48"
2022-02-27," 07:00:00"," 2022-02-27 08:40:00"," VI-SJ-5"," Cruz Bay 1.6 E",18.32408,-64.757555," T"," NA"," NA"," NA"," NA"," 2022-02-27 12:39:47"
2022-02-27," 07:00:00"," 2022-02-27 10:54:00"," VI-SC-8"," Christiansted 1.8 ESE",17.7359,-64.68243,"0","0"," NA"," NA"," NA"," 2022-02-27 14:53:56"
2022-02-27," 07:00:00"," 2022-02-27 11:52:00"," VI-SC-18"," Frederiksted 0.9 ESE",17.707732,-64.869103,"0","0"," NA"," NA"," NA"," 2022-02-27 15:52:14"
2022-02-27," 07:00:00"," 2022-02-28 06:41:00"," VI-SC-25"," Christiansted 4.4 W",17.7541136,-64.7739261,"0","0"," NA"," NA"," NA"," 2022-02-28 10:40:37"
2022-02-27," 07:00:00"," 2022-03-01 08:42:00"," VI-ST-5"," Charlotte Amalie West 4.2 WNW",18.357626,-65.022032,"0.08"," NA"," NA"," NA"," NA"," 2022-03-01 12:41:53"
2022-02-27," 08:00:00"," 2022-02-27 08:13:00"," VI-SC-10"," Christiansted 1.6 E",17.7432,-64.68275,"0","0"," NA"," NA"," NA"," 2022-02-27 12:13:12"
2022-02-27," 08:00:00"," 2022-02-27 09:15:00"," VI-SC-16"," Frederiksted 2.9 NNE",17.753606,-64.866909,"0","0"," NA"," NA"," NA"," 2022-02-27 13:14:38"
2022-02-27," 08:00:00"," 2022-03-01 07:51:00"," VI-SC-11"," Frederiksted 0.5 N",17.721517,-64.883211,"0","0"," NA"," NA"," NA"," 2022-03-01 11:50:57"
2022-02-27," 08:00:00"," 2022-03-01 09:33:00"," VI-ST-3"," Charlotte Amalie 1.4 NE",18.36,-64.92,"0","0"," NA"," NA"," NA"," 2022-03-01 13:33:15"
2022-02-27," 08:00:00"," 2022-03-03 16:46:00"," VI-ST-4"," Charlotte Amalie 5.1 E",18.338,-64.856,"0","0"," NA"," NA"," NA"," 2022-03-03 20:46:02"
2022-02-27," 08:00:00"," 2022-04-09 16:39:00"," VI-SJ-7"," Cruz Bay 4.5 ENE",18.356,-64.723,"0.21"," NA"," NA"," NA"," NA"," 2022-04-09 20:38:51"
2022-02-27," 08:00:00"," 2023-03-14 09:56:00"," VI-SC-15"," Christiansted 2.3 SSE",17.7154,-64.69607,"0","0"," NA"," NA"," NA"," 2023-03-14 13:55:46"
2022-02-27," 18:00:00"," 2022-05-30 13:18:00"," VI-SJ-3"," Windswept Beach",18.3552498,-64.7653387,"0.24"," NA"," NA"," NA"," NA"," 2022-05-30 17:17:36"
2022-02-26," 06:00:00"," 2022-02-26 08:02:00"," VI-SC-23"," Christiansted 6.5 W",17.741,-64.806,"0","0"," NA"," NA"," NA"," 2022-02-26 12:01:41"
2022-02-26," 06:41:00"," 2022-02-26 12:53:00"," VI-SC-25"," Christiansted 4.4 W",17.7541136,-64.7739261,"0","0"," NA"," NA"," NA"," 2022-02-26 16:53:07"
2022-02-26," 07:00:00"," 2022-02-26 07:01:00"," VI-SJ-5"," Cruz Bay 1.6 E",18.32408,-64.757555,"0","0"," NA"," NA"," NA"," 2022-02-26 11:00:32"
2022-02-26," 07:00:00"," 2022-02-26 07:04:00"," VI-SC-20"," Frederiksted 1.7 ESE",17.7032,-64.858,"0.05"," NA"," NA"," NA"," NA"," 2022-02-26 11:03:38"
2022-02-26," 07:00:00"," 2022-02-26 07:57:00"," VI-SC-18"," Frederiksted 0.9 ESE",17.707732,-64.869103,"0.17"," NA"," NA"," NA"," NA"," 2022-02-26 11:57:06"
2022-02-26," 07:00:00"," 2022-02-26 12:47:00"," VI-ST-5"," Charlotte Amalie West 4.2 WNW",18.357626,-65.022032,"0","0"," NA"," NA"," NA"," 2022-02-26 16:46:51"
2022-02-26," 07:00:00"," 2022-02-27 08:15:00"," VI-SC-29"," Frederiksted 2.5 NNE",17.7482,-64.8691,"0","0"," NA"," NA"," NA"," 2022-02-27 12:15:05"
2022-02-26," 07:00:00"," 2022-02-27 10:54:00"," VI-SC-8"," Christiansted 1.8 ESE",17.7359,-64.68243,"0.01"," NA"," NA"," NA"," NA"," 2022-02-27 14:54:11"
2022-02-26," 08:00:00"," 2022-02-26 07:08:00"," VI-SC-16"," Frederiksted 2.9 NNE",17.753606,-64.866909,"0","0"," NA"," NA"," NA"," 2022-02-26 11:07:52"
2022-02-26," 08:00:00"," 2022-02-26 07:51:00"," VI-SC-10"," Christiansted 1.6 E",17.7432,-64.68275,"0.02"," NA"," NA"," NA"," NA"," 2022-02-26 11:50:41"
2022-02-26," 08:00:00"," 2022-02-26 09:24:00"," VI-SC-24"," Christiansted 2.1 ENE",17.75778,-64.67806," T"," NA"," NA"," NA"," NA"," 2022-02-26 13:24:00"
2022-02-26," 08:00:00"," 2022-02-26 10:18:00"," VI-SC-11"," Frederiksted 0.5 N",17.721517,-64.883211,"0.03"," NA"," NA"," NA"," NA"," 2022-02-26 14:18:28"
2022-02-26," 08:00:00"," 2022-02-26 11:14:00"," VI-ST-3"," Charlotte Amalie 1.4 NE",18.36,-64.92,"0","0"," NA"," NA"," NA"," 2022-02-26 15:13:34"
2022-02-26," 08:00:00"," 2022-02-26 17:45:00"," VI-ST-4"," Charlotte Amalie 5.1 E",18.338,-64.856,"0","0"," NA"," NA"," NA"," 2022-02-26 21:45:02"
2022-02-26," 08:00:00"," 2022-04-09 16:38:00"," VI-SJ-7"," Cruz Bay 4.5 ENE",18.356,-64.723,"0","0"," NA"," NA"," NA"," 2022-04-09 20:38:05"
2022-02-26," 08:00:00"," 2023-03-14 09:55:00"," VI-SC-15"," Christiansted 2.3 SSE",17.7154,-64.69607,"0","0"," NA"," NA"," NA"," 2023-03-14 13:55:24"
2022-02-26," 18:00:00"," 2022-05-30 13:18:00"," VI-SJ-3"," Windswept Beach",18.3552498,-64.7653387,"0","0"," NA"," NA"," NA"," 2022-05-30 17:17:48"
2022-02-25," 06:00:00"," 2022-02-26 08:02:00"," VI-SC-23"," Christiansted 6.5 W",17.741,-64.806,"0","0"," NA"," NA"," NA"," 2022-02-26 12:01:30"
2022-02-25," 06:16:00"," 2022-02-25 06:23:00"," VI-SC-18"," Frederiksted 0.9 ESE",17.707732,-64.869103,"0","0"," NA"," NA"," NA"," 2022-02-25 10:22:30"
2022-02-25," 07:00:00"," 2022-02-25 07:06:00"," VI-SJ-5"," Cruz Bay 1.6 E",18.32408,-64.757555,"0","0"," NA"," NA"," NA"," 2022-02-25 11:06:07"
2022-02-25," 07:00:00"," 2022-02-25 07:07:00"," VI-SC-20"," Frederiksted 1.7 ESE",17.7032,-64.858,"0.01"," NA"," NA"," NA"," NA"," 2022-02-25 11:06:34"
2022-02-25," 07:00:00"," 2022-02-25 11:45:00"," VI-SC-8"," Christiansted 1.8 ESE",17.7359,-64.68243,"0.08"," NA"," NA"," NA"," NA"," 2022-02-25 15:45:14"
2022-02-25," 07:00:00"," 2022-02-26 12:47:00"," VI-ST-5"," Charlotte Amalie West 4.2 WNW",18.357626,-65.022032,"0","0"," NA"," NA"," NA"," 2022-02-26 16:47:03"
2022-02-25," 07:00:00"," 2022-02-27 08:15:00"," VI-SC-29"," Frederiksted 2.5 NNE",17.7482,-64.8691,"0.02","0"," NA"," NA"," NA"," 2022-02-27 12:15:26"
2022-02-25," 07:04:00"," 2022-02-25 07:06:00"," VI-SC-25"," Christiansted 4.4 W",17.7541136,-64.7739261,"0.02"," NA"," NA"," NA"," NA"," 2022-02-25 11:05:41"
2022-02-25," 08:00:00"," 2022-02-25 07:01:00"," VI-SC-10"," Christiansted 1.6 E",17.7432,-64.68275,"0.07"," NA"," NA"," NA"," NA"," 2022-02-25 11:01:19"
2022-02-25," 08:00:00"," 2022-02-25 07:54:00"," VI-SC-11"," Frederiksted 0.5 N",17.721517,-64.883211,"0.02"," NA"," NA"," NA"," NA"," 2022-02-25 11:53:49"
2022-02-25," 08:00:00"," 2022-02-25 10:08:00"," VI-SC-24"," Christiansted 2.1 ENE",17.75778,-64.67806,"0","0"," NA"," NA"," NA"," 2022-02-25 14:08:22"
2022-02-25," 08:00:00"," 2022-02-25 10:33:00"," VI-SJ-4"," Cruz Bay 0.8 NE",18.3308178,-64.7731037,"0","0"," NA"," NA"," NA"," 2022-02-25 14:32:33"
2022-02-25," 08:00:00"," 2022-02-25 10:48:00"," VI-ST-3"," Charlotte Amalie 1.4 NE",18.36,-64.92,"0.07"," NA"," NA"," NA"," NA"," 2022-02-25 14:47:39"
2022-02-25," 08:00:00"," 2022-02-25 11:35:00"," VI-SC-27"," ",17.74633217,-64.7036972,"0.04"," NA"," NA"," NA"," NA"," 2022-02-25 15:34:36"
2022-02-25," 08:00:00"," 2022-02-26 07:08:00"," VI-SC-16"," Frederiksted 2.9 NNE",17.753606,-64.866909,"0","0"," NA"," NA"," NA"," 2022-02-26 11:08:00"
2022-02-25," 08:00:00"," 2022-02-26 17:46:00"," VI-ST-4"," Charlotte Amalie 5.1 E",18.338,-64.856,"0","0"," NA"," NA"," NA"," 2022-02-26 21:46:17"
2022-02-25," 08:00:00"," 2022-03-01 08:12:00"," VI-SC-9"," Christiansted 4.1 ESE",17.724501,-64.648484,"0","0"," NA"," NA"," NA"," 2022-03-01 12:11:52"
2022-02-25," 08:00:00"," 2022-04-09 16:38:00"," VI-SJ-7"," Cruz Bay 4.5 ENE",18.356,-64.723,"0.05"," NA"," NA"," NA"," NA"," 2022-04-09 20:37:36"
2022-02-25," 08:00:00"," 2023-03-14 09:55:00"," VI-SC-15"," Christiansted 2.3 SSE",17.7154,-64.69607,"0","0"," NA"," NA"," NA"," 2023-03-14 13:55:18"
2022-02-25," 18:00:00"," 2022-05-30 13:18:00"," VI-SJ-3"," Windswept Beach",18.3552498,-64.7653387,"0.01"," NA"," NA"," NA"," NA"," 2022-05-30 17:18:04"
2022-02-24," 06:00:00"," 2022-02-24 07:17:00"," VI-SC-23"," Christiansted 6.5 W",17.741,-64.806,"0.03"," NA"," NA"," NA"," NA"," 2022-02-24 11:16:54"
2022-02-24," 06:30:00"," 2022-02-24 06:46:00"," VI-SC-18"," Frederiksted 0.9 ESE",17.707732,-64.869103,"0.01"," NA"," NA"," NA"," NA"," 2022-02-24 10:45:51"
2022-02-24," 07:00:00"," 2022-02-24 07:01:00"," VI-SC-20"," Frederiksted 1.7 ESE",17.7032,-64.858,"0.05"," NA"," NA"," NA"," NA"," 2022-02-24 11:01:29"
2022-02-24," 07:00:00"," 2022-02-24 07:32:00"," VI-SC-29"," Frederiksted 2.5 NNE",17.7482,-64.8691,"0.04"," NA"," NA"," NA"," NA"," 2022-02-24 11:31:36"
2022-02-24," 07:00:00"," 2022-02-24 07:49:00"," VI-SJ-5"," Cruz Bay 1.6 E",18.32408,-64.757555,"0.03"," NA"," NA"," NA"," NA"," 2022-02-24 11:48:55"
2022-02-24," 07:00:00"," 2022-02-24 11:27:00"," VI-ST-5"," Charlotte Amalie West 4.2 WNW",18.357626,-65.022032,"0.04"," NA"," NA"," NA"," NA"," 2022-02-24 15:27:23"
2022-02-24," 07:00:00"," 2022-02-25 11:46:00"," VI-SC-8"," Christiansted 1.8 ESE",17.7359,-64.68243,"0","0"," NA"," NA"," NA"," 2022-02-25 15:46:26"
2022-02-24," 07:19:00"," 2022-02-24 18:21:00"," VI-SC-25"," Christiansted 4.4 W",17.7541136,-64.7739261,"0.02"," NA"," NA"," NA"," NA"," 2022-02-24 22:21:09"
2022-02-24," 08:00:00"," 2022-02-24 07:09:00"," VI-SC-10"," Christiansted 1.6 E",17.7432,-64.68275,"0","0"," NA"," NA"," NA"," 2022-02-24 11:08:57"
2022-02-24," 08:00:00"," 2022-02-24 07:17:00"," VI-ST-1"," Anna's Retreat 2.5 ESE",18.32552185,-64.85131592," T"," NA"," NA"," NA"," NA"," 2022-02-24 11:17:11"
2022-02-24," 08:00:00"," 2022-02-24 07:56:00"," VI-SC-16"," Frederiksted 2.9 NNE",17.753606,-64.866909,"0.05"," NA"," NA"," NA"," NA"," 2022-02-24 11:56:17"
2022-02-24," 08:00:00"," 2022-02-24 08:13:00"," VI-SC-11"," Frederiksted 0.5 N",17.721517,-64.883211,"0","0"," NA"," NA"," NA"," 2022-02-24 12:13:23"
2022-02-24," 08:00:00"," 2022-02-24 12:24:00"," VI-ST-3"," Charlotte Amalie 1.4 NE",18.36,-64.92,"0.15"," NA"," NA"," NA"," NA"," 2022-02-24 16:23:52"
2022-02-24," 08:00:00"," 2022-02-24 12:41:00"," VI-SC-27"," ",17.74633217,-64.7036972,"0","0"," NA"," NA"," NA"," 2022-02-24 16:40:55"
2022-02-24," 08:00:00"," 2022-02-25 10:33:00"," VI-SJ-4"," Cruz Bay 0.8 NE",18.3308178,-64.7731037,"0","0"," NA"," NA"," NA"," 2022-02-25 14:33:04"
2022-02-24," 08:00:00"," 2022-02-26 17:46:00"," VI-ST-4"," Charlotte Amalie 5.1 E",18.338,-64.856,"0.05"," NA"," NA"," NA"," NA"," 2022-02-26 21:45:48"
2022-02-24," 08:00:00"," 2022-03-01 08:12:00"," VI-SC-9"," Christiansted 4.1 ESE",17.724501,-64.648484,"0","0"," NA"," NA"," NA"," 2022-03-01 12:11:44"
2022-02-24," 08:00:00"," 2022-04-09 16:37:00"," VI-SJ-7"," Cruz Bay 4.5 ENE",18.356,-64.723,"0","0"," NA"," NA"," NA"," 2022-04-09 20:37:03"
2022-02-24," 08:00:00"," 2023-03-14 09:55:00"," VI-SC-15"," Christiansted 2.3 SSE",17.7154,-64.69607,"0","0"," NA"," NA"," NA"," 2023-03-14 13:55:14"
2022-02-24," 18:00:00"," 2022-05-30 13:18:00"," VI-SJ-3"," Windswept Beach",18.3552498,-64.7653387,"0","0"," NA"," NA"," NA"," 2022-05-30 17:18:20"
2022-02-23," 06:00:00"," 2022-02-23 06:51:00"," VI-SC-23"," Christiansted 6.5 W",17.741,-64.806,"0.05"," NA"," NA"," NA"," NA"," 2022-02-23 10:51:20"
2022-02-23," 07:00:00"," 2022-02-23 07:05:00"," VI-SC-20"," Frederiksted 1.7 ESE",17.7032,-64.858,"0.01"," NA"," NA"," NA"," NA"," 2022-02-23 11:04:56"
2022-02-23," 07:00:00"," 2022-02-23 07:13:00"," VI-ST-5"," Charlotte Amalie West 4.2 WNW",18.357626,-65.022032,"0.03"," NA"," NA"," NA"," NA"," 2022-02-23 11:12:59"
2022-02-23," 07:00:00"," 2022-02-23 07:41:00"," VI-SC-18"," Frederiksted 0.9 ESE",17.707732,-64.869103,"0.03"," NA"," NA"," NA"," NA"," 2022-02-23 11:40:45"
2022-02-23," 07:00:00"," 2022-02-23 07:41:00"," VI-SJ-5"," Cruz Bay 1.6 E",18.32408,-64.757555,"0","0"," NA"," NA"," NA"," 2022-02-23 11:40:50"
2022-02-23," 07:00:00"," 2022-02-23 08:53:00"," VI-SC-8"," Christiansted 1.8 ESE",17.7359,-64.68243,"0.03"," NA"," NA"," NA"," NA"," 2022-02-23 12:53:13"
2022-02-23," 08:00:00"," 2022-02-23 07:00:00"," VI-SC-10"," Christiansted 1.6 E",17.7432,-64.68275,"0","0"," NA"," NA"," NA"," 2022-02-23 11:00:00"
2022-02-23," 08:00:00"," 2022-02-23 07:46:00"," VI-SC-11"," Frederiksted 0.5 N",17.721517,-64.883211,"0.05"," NA"," NA"," NA"," NA"," 2022-02-23 11:46:02"
2022-02-23," 08:00:00"," 2022-02-23 07:59:00"," VI-SJ-4"," Cruz Bay 0.8 NE",18.3308178,-64.7731037,"0.03"," NA"," NA"," NA"," NA"," 2022-02-23 11:58:45"
2022-02-23," 08:00:00"," 2022-02-23 08:11:00"," VI-SC-9"," Christiansted 4.1 ESE",17.724501,-64.648484,"0","0"," NA"," NA"," NA"," 2022-02-23 12:10:35"
2022-02-23," 08:00:00"," 2022-02-23 09:05:00"," VI-SC-27"," ",17.74633217,-64.7036972,"0.03"," NA"," NA"," NA"," NA"," 2022-02-23 13:04:57"
2022-02-23," 08:00:00"," 2022-02-23 17:14:00"," VI-ST-3"," Charlotte Amalie 1.4 NE",18.36,-64.92,"0.2"," NA"," NA"," NA"," NA"," 2022-02-23 21:14:20"
2022-02-23," 08:00:00"," 2022-02-23 17:48:00"," VI-ST-4"," Charlotte Amalie 5.1 E",18.338,-64.856,"0","0"," NA"," NA"," NA"," 2022-02-23 21:47:34"
2022-02-23," 08:00:00"," 2022-02-24 07:56:00"," VI-SC-16"," Frederiksted 2.9 NNE",17.753606,-64.866909,"0","0"," NA"," NA"," NA"," 2022-02-24 11:56:30"
2022-02-23," 08:00:00"," 2022-04-09 16:37:00"," VI-SJ-7"," Cruz Bay 4.5 ENE",18.356,-64.723,"0","0"," NA"," NA"," NA"," 2022-04-09 20:36:37"
2022-02-23," 08:00:00"," 2023-03-14 09:55:00"," VI-SC-15"," Christiansted 2.3 SSE",17.7154,-64.69607,"0","0"," NA"," NA"," NA"," 2023-03-14 13:55:10"
2022-02-23," 18:00:00"," 2022-05-30 13:19:00"," VI-SJ-3"," Windswept Beach",18.3552498,-64.7653387,"0","0"," NA"," NA"," NA"," 2022-05-30 17:18:33"
2022-02-22," 06:00:00"," 2022-02-22 06:47:00"," VI-SC-23"," Christiansted 6.5 W",17.741,-64.806,"0.02"," NA"," NA"," NA"," NA"," 2022-02-22 10:46:34"
2022-02-22," 07:00:00"," 2022-02-22 07:08:00"," VI-SC-20"," Frederiksted 1.7 ESE",17.7032,-64.858," T"," NA"," NA"," NA"," NA"," 2022-02-22 11:07:47"
2022-02-22," 07:00:00"," 2022-02-22 07:26:00"," VI-SC-29"," Frederiksted 2.5 NNE",17.7482,-64.8691,"0.07"," NA"," NA"," NA"," NA"," 2022-02-22 11:25:34"
2022-02-22," 07:00:00"," 2022-02-22 07:46:00"," VI-SC-8"," Christiansted 1.8 ESE",17.7359,-64.68243,"0.01"," NA"," NA"," NA"," NA"," 2022-02-22 11:46:26"
2022-02-22," 07:00:00"," 2022-02-22 07:47:00"," VI-SC-18"," Frederiksted 0.9 ESE",17.707732,-64.869103,"0","0"," NA"," NA"," NA"," 2022-02-22 11:46:38"
2022-02-22," 07:00:00"," 2022-02-22 07:49:00"," VI-SJ-5"," Cruz Bay 1.6 E",18.32408,-64.757555,"0","0"," NA"," NA"," NA"," 2022-02-22 11:49:12"
2022-02-22," 07:00:00"," 2022-02-22 08:10:00"," VI-ST-5"," Charlotte Amalie West 4.2 WNW",18.357626,-65.022032,"0","0"," NA"," NA"," NA"," 2022-02-22 12:09:39"
2022-02-22," 07:00:00"," 2022-02-22 09:20:00"," VI-SC-17"," Frederiksted 5.7 ENE",17.737924,-64.799029,"0.15"," NA"," NA"," NA"," NA"," 2022-02-22 13:19:51"
