"Plot Title: Adventure"
"#","Date Time, GMT-04:00","Abs Pres, kPa (LGR S/N: 21652379, SEN S/N: 21652379)","Temp, °C (LGR S/N: 21652379, SEN S/N: 21652379)"
4915,12/26/24 02:32:30 PM,101.822,25.513
4916,12/26/24 02:47:30 PM,101.822,25.513
4917,12/26/24 03:02:30 PM,101.811,25.513
4918,12/26/24 03:17:30 PM,101.800,25.513
4919,12/26/24 03:32:30 PM,101.800,25.513
4920,12/26/24 03:47:30 PM,101.811,25.513
4921,12/26/24 04:02:30 PM,101.789,25.513
4922,12/26/24 04:17:30 PM,101.824,25.610
4923,12/26/24 04:32:30 PM,101.813,25.610
4924,12/26/24 04:47:30 PM,101.835,25.610
4925,12/26/24 05:02:30 PM,101.824,25.610
4926,12/26/24 05:17:30 PM,101.855,25.513
4927,12/26/24 05:32:30 PM,101.866,25.513
4928,12/26/24 05:47:30 PM,101.877,25.513
4929,12/26/24 06:02:30 PM,101.875,25.416
4930,12/26/24 06:17:30 PM,101.864,25.416
4931,12/26/24 06:32:30 PM,101.897,25.416
4932,12/26/24 06:47:30 PM,101.916,25.319
4933,12/26/24 07:02:30 PM,101.949,25.319
4934,12/26/24 07:17:30 PM,101.972,25.319
4935,12/26/24 07:32:30 PM,101.991,25.222
4936,12/26/24 07:47:30 PM,101.991,25.222
4937,12/26/24 08:02:30 PM,102.011,25.125
4938,12/26/24 08:17:30 PM,102.022,25.125
4939,12/26/24 08:32:30 PM,102.022,25.125
4940,12/26/24 08:47:30 PM,102.041,25.028
4941,12/26/24 09:02:30 PM,102.052,25.028
4942,12/26/24 09:17:30 PM,102.063,25.028
4943,12/26/24 09:32:30 PM,102.061,24.931
4944,12/26/24 09:47:30 PM,102.061,24.931
4945,12/26/24 10:02:30 PM,102.061,24.931
4946,12/26/24 10:17:30 PM,102.069,24.835
4947,12/26/24 10:32:30 PM,102.069,24.835
4948,12/26/24 10:47:30 PM,102.067,24.738
4949,12/26/24 11:02:30 PM,102.078,24.738
4950,12/26/24 11:17:30 PM,102.064,24.641
4951,12/26/24 11:32:30 PM,102.064,24.641
4952,12/26/24 11:47:30 PM,102.064,24.641
4953,12/27/24 12:02:30 AM,102.017,24.545
4954,12/27/24 12:17:30 AM,102.040,24.545
4955,12/27/24 12:32:30 AM,102.026,24.448
4956,12/27/24 12:47:30 AM,102.026,24.448
4957,12/27/24 01:02:30 AM,102.004,24.448
4958,12/27/24 01:17:30 AM,101.990,24.351
4959,12/27/24 01:32:30 AM,102.001,24.351
4960,12/27/24 01:47:30 AM,101.979,24.351
4961,12/27/24 02:02:30 AM,101.968,24.351
4962,12/27/24 02:17:30 AM,101.954,24.255
4963,12/27/24 02:32:30 AM,101.943,24.255
4964,12/27/24 02:47:30 AM,101.921,24.255
4965,12/27/24 03:02:30 AM,101.899,24.255
4966,12/27/24 03:17:30 AM,101.910,24.255
4967,12/27/24 03:32:30 AM,101.897,24.158
4968,12/27/24 03:47:30 AM,101.886,24.158
4969,12/27/24 04:02:30 AM,101.897,24.158
4970,12/27/24 04:17:30 AM,101.897,24.158
4971,12/27/24 04:32:30 AM,101.908,24.158
4972,12/27/24 04:47:30 AM,101.919,24.158
4973,12/27/24 05:02:30 AM,101.908,24.158
4974,12/27/24 05:17:30 AM,101.897,24.158
4975,12/27/24 05:32:30 AM,101.905,24.062
4976,12/27/24 05:47:30 AM,101.938,24.062
4977,12/27/24 06:02:30 AM,101.949,24.062
4978,12/27/24 06:17:30 AM,101.938,24.062
4979,12/27/24 06:32:30 AM,101.972,24.062
4980,12/27/24 06:47:30 AM,102.005,24.062
4981,12/27/24 07:02:30 AM,102.005,24.062
4982,12/27/24 07:17:30 AM,102.016,24.062
4983,12/27/24 07:32:30 AM,102.038,24.062
4984,12/27/24 07:47:30 AM,102.049,24.062
4985,12/27/24 08:02:30 AM,102.093,24.062
4986,12/27/24 08:17:30 AM,102.115,24.062
4987,12/27/24 08:32:30 AM,102.129,24.158
4988,12/27/24 08:47:30 AM,102.151,24.158
4989,12/27/24 09:02:30 AM,102.187,24.255
4990,12/27/24 09:17:30 AM,102.187,24.255
4991,12/27/24 09:32:30 AM,102.189,24.351
4992,12/27/24 09:47:30 AM,102.178,24.351
4993,12/27/24 10:02:30 AM,102.178,24.351
4994,12/27/24 10:17:30 AM,102.159,24.448
4995,12/27/24 10:32:30 AM,102.139,24.545
4996,12/27/24 10:47:30 AM,102.142,24.641
4997,12/27/24 11:02:30 AM,102.122,24.738
4998,12/27/24 11:17:30 AM,102.122,24.738
4999,12/27/24 11:32:30 AM,102.103,24.835
5000,12/27/24 11:47:30 AM,102.083,24.931
5001,12/27/24 12:02:30 PM,102.050,24.931
5002,12/27/24 12:17:30 PM,102.019,25.028
5003,12/27/24 12:32:30 PM,102.002,25.222
5004,12/27/24 12:47:30 PM,101.983,25.319
5005,12/27/24 01:02:30 PM,101.952,25.416
5006,12/27/24 01:17:30 PM,101.955,25.513
5007,12/27/24 01:32:30 PM,101.910,25.513
5008,12/27/24 01:47:30 PM,101.910,25.513
5009,12/27/24 02:02:30 PM,101.880,25.610
5010,12/27/24 02:17:30 PM,101.880,25.610
5011,12/27/24 02:32:30 PM,101.869,25.610
5012,12/27/24 02:47:30 PM,101.847,25.610
5013,12/27/24 03:02:30 PM,101.827,25.708
5014,12/27/24 03:17:30 PM,101.827,25.708
5015,12/27/24 03:32:30 PM,101.816,25.708
5016,12/27/24 03:47:30 PM,101.827,25.708
5017,12/27/24 04:02:30 PM,101.849,25.708
5018,12/27/24 04:17:30 PM,101.841,25.805
5019,12/27/24 04:32:30 PM,101.849,25.708
5020,12/27/24 04:47:30 PM,101.871,25.708
5021,12/27/24 05:02:30 PM,101.871,25.708
5022,12/27/24 05:17:30 PM,101.893,25.708
5023,12/27/24 05:32:30 PM,101.915,25.708
5024,12/27/24 05:47:30 PM,101.927,25.708
5025,12/27/24 06:02:30 PM,101.927,25.708
5026,12/27/24 06:17:30 PM,101.935,25.610
5027,12/27/24 06:32:30 PM,101.946,25.610
5028,12/27/24 06:47:30 PM,101.955,25.513
5029,12/27/24 07:02:30 PM,101.977,25.513
5030,12/27/24 07:17:30 PM,101.999,25.513
5031,12/27/24 07:32:30 PM,102.007,25.416
5032,12/27/24 07:47:30 PM,102.029,25.416
5033,12/27/24 08:02:30 PM,102.052,25.416
5034,12/27/24 08:17:30 PM,102.060,25.319
5035,12/27/24 08:32:30 PM,102.093,25.319
5036,12/27/24 08:47:30 PM,102.093,25.319
5037,12/27/24 09:02:30 PM,102.091,25.222
5038,12/27/24 09:17:30 PM,102.113,25.222
5039,12/27/24 09:32:30 PM,102.113,25.222
5040,12/27/24 09:47:30 PM,102.110,25.125
5041,12/27/24 10:02:30 PM,102.132,25.125
5042,12/27/24 10:17:30 PM,102.132,25.125
5043,12/27/24 10:32:30 PM,102.132,25.125
5044,12/27/24 10:47:30 PM,102.130,25.028
5045,12/27/24 11:02:30 PM,102.130,25.028
5046,12/27/24 11:17:30 PM,102.119,25.028
5047,12/27/24 11:32:30 PM,102.119,25.028
5048,12/27/24 11:47:30 PM,102.119,25.028
5049,12/28/24 12:02:30 AM,102.127,24.931
5050,12/28/24 12:17:30 AM,102.149,24.931
5051,12/28/24 12:32:30 AM,102.332,24.738
5052,12/28/24 12:47:30 AM,102.957,24.545
5053,12/28/24 01:02:30 AM,103.320,24.448
5054,12/28/24 01:17:30 AM,103.450,24.351
5055,12/28/24 01:32:30 AM,103.331,24.448
5056,12/28/24 01:47:30 AM,103.096,24.351
5057,12/28/24 02:02:30 AM,102.972,24.255
5058,12/28/24 02:17:30 AM,102.870,24.158
5059,12/28/24 02:32:30 AM,102.748,24.158
5060,12/28/24 02:47:30 AM,102.604,24.158
5061,12/28/24 03:02:30 AM,102.593,24.158
5062,12/28/24 03:17:30 AM,103.566,24.158
5063,12/28/24 03:32:30 AM,103.914,24.738
5064,12/28/24 03:47:30 AM,104.443,25.513
5065,12/28/24 04:02:30 AM,104.614,25.708
5066,12/28/24 04:17:30 AM,104.758,25.708
5067,12/28/24 04:32:30 AM,104.932,25.610
5068,12/28/24 04:47:30 AM,105.040,25.513
5069,12/28/24 05:02:30 AM,105.140,25.513
5070,12/28/24 05:17:30 AM,105.082,25.416
5071,12/28/24 05:32:30 AM,104.971,25.416
5072,12/28/24 05:47:30 AM,105.049,25.416
5073,12/28/24 06:02:30 AM,105.079,25.319
5074,12/28/24 06:17:30 AM,104.935,25.319
5075,12/28/24 06:32:30 AM,104.991,25.319
5076,12/28/24 06:47:30 AM,104.869,25.319
5077,12/28/24 07:02:30 AM,104.902,25.319
5078,12/28/24 07:17:30 AM,104.844,25.222
5079,12/28/24 07:32:30 AM,104.767,25.222
5080,12/28/24 07:47:30 AM,104.767,25.222
5081,12/28/24 08:02:30 AM,104.758,25.319
5082,12/28/24 08:17:30 AM,104.725,25.319
5083,12/28/24 08:32:30 AM,104.626,25.319
5084,12/28/24 08:47:30 AM,104.648,25.319
5085,12/28/24 09:02:30 AM,104.606,25.416
5086,12/28/24 09:17:30 AM,104.562,25.416
5087,12/28/24 09:32:30 AM,104.507,25.416
5088,12/28/24 09:47:30 AM,104.518,25.416
5089,12/28/24 10:02:30 AM,104.440,25.416
5090,12/28/24 10:17:30 AM,104.429,25.416
5091,12/28/24 10:32:30 AM,104.297,25.416
5092,12/28/24 10:47:30 AM,104.252,25.416
5093,12/28/24 11:02:30 AM,104.230,25.416
5094,12/28/24 11:17:30 AM,104.200,25.513
5095,12/28/24 11:32:30 AM,104.150,25.708
5096,12/28/24 11:47:30 AM,104.141,25.805
5097,12/28/24 12:02:30 PM,104.139,25.708
5098,12/28/24 12:17:30 PM,104.083,25.708
5099,12/28/24 12:32:30 PM,104.094,25.708
5100,12/28/24 12:47:30 PM,103.984,25.708
5101,12/28/24 01:02:30 PM,103.940,25.708
5102,12/28/24 01:17:30 PM,103.942,25.805
5103,12/28/24 01:32:30 PM,103.917,25.708
5104,12/28/24 01:47:30 PM,103.873,25.708
5105,12/28/24 02:02:30 PM,103.860,25.610
5106,12/28/24 02:17:30 PM,103.793,25.610
5107,12/28/24 02:32:30 PM,103.763,25.708
5108,12/28/24 02:47:30 PM,103.760,25.610
5109,12/28/24 03:02:30 PM,103.760,25.610
5110,12/28/24 03:17:30 PM,103.729,25.708
5111,12/28/24 03:32:30 PM,103.674,25.708
5112,12/28/24 03:47:30 PM,103.672,25.610
5113,12/28/24 04:02:30 PM,103.630,25.708
5114,12/28/24 04:17:30 PM,103.677,25.805
5115,12/28/24 04:32:30 PM,103.655,25.805
5116,12/28/24 04:47:30 PM,103.633,25.805
5117,12/28/24 05:02:30 PM,103.621,25.805
5118,12/28/24 05:17:30 PM,103.652,25.708
5119,12/28/24 05:32:30 PM,103.616,25.610
5120,12/28/24 05:47:30 PM,103.583,25.610
5121,12/28/24 06:02:30 PM,103.627,25.610
5122,12/28/24 06:17:30 PM,103.550,25.610
5123,12/28/24 06:32:30 PM,103.558,25.513
5124,12/28/24 06:47:30 PM,103.567,25.416
5125,12/28/24 07:02:30 PM,103.578,25.416
5126,12/28/24 07:17:30 PM,103.556,25.416
5127,12/28/24 07:32:30 PM,103.578,25.416
5128,12/28/24 07:47:30 PM,103.523,25.416
5129,12/28/24 08:02:30 PM,103.545,25.416
5130,12/28/24 08:17:30 PM,103.534,25.416
5131,12/28/24 08:32:30 PM,103.534,25.416
5132,12/28/24 08:47:30 PM,103.553,25.319
5133,12/28/24 09:02:30 PM,103.531,25.319
5134,12/28/24 09:17:30 PM,103.520,25.319
5135,12/28/24 09:32:30 PM,103.498,25.319
5136,12/28/24 09:47:30 PM,103.509,25.319
5137,12/28/24 10:02:30 PM,103.476,25.319
5138,12/28/24 10:17:30 PM,103.484,25.222
5139,12/28/24 10:32:30 PM,103.451,25.222
5140,12/28/24 10:47:30 PM,103.426,25.125
5141,12/28/24 11:02:30 PM,103.382,25.125
5142,12/28/24 11:17:30 PM,103.371,25.125
5143,12/28/24 11:32:30 PM,103.382,25.125
5144,12/28/24 11:47:30 PM,103.338,25.125
5145,12/29/24 12:02:30 AM,103.324,25.028
5146,12/29/24 12:17:30 AM,103.313,25.028
5147,12/29/24 12:32:30 AM,103.269,25.028
5148,12/29/24 12:47:30 AM,103.269,25.028
5149,12/29/24 01:02:30 AM,103.225,25.028
5150,12/29/24 01:17:30 AM,103.214,25.028
5151,12/29/24 01:32:30 AM,103.200,24.931
5152,12/29/24 01:47:30 AM,103.178,24.931
5153,12/29/24 02:02:30 AM,103.134,24.931
5154,12/29/24 02:17:30 AM,103.112,24.931
5155,12/29/24 02:32:30 AM,103.109,24.835
5156,12/29/24 02:47:30 AM,103.065,24.835
5157,12/29/24 03:02:30 AM,103.043,24.835
5158,12/29/24 03:17:30 AM,103.018,24.738
5159,12/29/24 03:32:30 AM,103.007,24.738
5160,12/29/24 03:47:30 AM,103.007,24.738
5161,12/29/24 04:02:30 AM,102.982,24.641
5162,12/29/24 04:17:30 AM,102.982,24.641
5163,12/29/24 04:32:30 AM,102.949,24.641
5164,12/29/24 04:47:30 AM,102.938,24.641
5165,12/29/24 05:02:30 AM,102.938,24.641
5166,12/29/24 05:17:30 AM,102.927,24.641
5167,12/29/24 05:32:30 AM,102.927,24.641
5168,12/29/24 05:47:30 AM,102.927,24.641
5169,12/29/24 06:02:30 AM,102.913,24.545
5170,12/29/24 06:17:30 AM,102.924,24.545
5171,12/29/24 06:32:30 AM,102.946,24.545
5172,12/29/24 06:47:30 AM,102.946,24.545
5173,12/29/24 07:02:30 AM,102.957,24.545
5174,12/29/24 07:17:30 AM,102.957,24.545
5175,12/29/24 07:32:30 AM,102.944,24.448
5176,12/29/24 07:47:30 AM,102.966,24.448
5177,12/29/24 08:02:30 AM,102.977,24.448
5178,12/29/24 08:17:30 AM,102.988,24.448
5179,12/29/24 08:32:30 AM,102.999,24.448
5180,12/29/24 08:47:30 AM,103.021,24.448
5181,12/29/24 09:02:30 AM,103.021,24.448
5182,12/29/24 09:17:30 AM,103.024,24.545
5183,12/29/24 09:32:30 AM,103.024,24.545
5184,12/29/24 09:47:30 AM,103.013,24.545
5185,12/29/24 10:02:30 AM,103.015,24.641
5186,12/29/24 10:17:30 AM,102.993,24.641
5187,12/29/24 10:32:30 AM,102.960,24.641
5188,12/29/24 10:47:30 AM,102.974,24.738
5189,12/29/24 11:02:30 AM,102.954,24.835
5190,12/29/24 11:17:30 AM,102.910,24.835
5191,12/29/24 11:32:30 AM,102.901,24.931
5192,12/29/24 11:47:30 AM,102.871,25.028
5193,12/29/24 12:02:30 PM,102.840,25.125
5194,12/29/24 12:17:30 PM,102.810,25.222
5195,12/29/24 12:32:30 PM,102.779,25.319
5196,12/29/24 12:47:30 PM,102.771,25.416
5197,12/29/24 01:02:30 PM,102.740,25.513
5198,12/29/24 01:17:30 PM,102.720,25.610
5199,12/29/24 01:32:30 PM,102.690,25.708
5200,12/29/24 01:47:30 PM,102.646,25.708
5201,12/29/24 02:02:30 PM,102.612,25.708
5202,12/29/24 02:17:30 PM,102.623,25.708
5203,12/29/24 02:32:30 PM,102.601,25.708
5204,12/29/24 02:47:30 PM,102.571,25.805
5205,12/29/24 03:02:30 PM,102.538,25.805
5206,12/29/24 03:17:30 PM,102.504,25.805
5207,12/29/24 03:32:30 PM,102.502,25.708
5208,12/29/24 03:47:30 PM,102.491,25.708
5209,12/29/24 04:02:30 PM,102.491,25.708
5210,12/29/24 04:17:30 PM,102.488,25.610
5211,12/29/24 04:32:30 PM,102.499,25.610
5212,12/29/24 04:47:30 PM,102.499,25.610
5213,12/29/24 05:02:30 PM,102.486,25.513
5214,12/29/24 05:17:30 PM,102.486,25.513
5215,12/29/24 05:32:30 PM,102.508,25.513
5216,12/29/24 05:47:30 PM,102.494,25.416
5217,12/29/24 06:02:30 PM,102.491,25.319
5218,12/29/24 06:17:30 PM,102.502,25.319
5219,12/29/24 06:32:30 PM,102.500,25.222
5220,12/29/24 06:47:30 PM,102.511,25.222
5221,12/29/24 07:02:30 PM,102.486,25.125
5222,12/29/24 07:17:30 PM,102.486,25.125
5223,12/29/24 07:32:30 PM,102.497,25.125
5224,12/29/24 07:47:30 PM,102.528,25.028
5225,12/29/24 08:02:30 PM,102.539,25.028
5226,12/29/24 08:17:30 PM,102.550,25.028
5227,12/29/24 08:32:30 PM,102.548,24.931
5228,12/29/24 08:47:30 PM,102.536,24.931
5229,12/29/24 09:02:30 PM,102.545,24.835
5230,12/29/24 09:17:30 PM,102.545,24.835
5231,12/29/24 09:32:30 PM,102.553,24.738
5232,12/29/24 09:47:30 PM,102.542,24.738
5233,12/29/24 10:02:30 PM,102.531,24.738
5234,12/29/24 10:17:30 PM,102.520,24.738
5235,12/29/24 10:32:30 PM,102.507,24.641
5236,12/29/24 10:47:30 PM,102.507,24.641
5237,12/29/24 11:02:30 PM,102.493,24.545
5238,12/29/24 11:17:30 PM,102.482,24.545
5239,12/29/24 11:32:30 PM,102.468,24.448
5240,12/29/24 11:47:30 PM,102.446,24.448
5241,12/30/24 12:02:30 AM,102.433,24.351
5242,12/30/24 12:17:30 AM,102.410,24.351
5243,12/30/24 12:32:30 AM,102.419,24.255
5244,12/30/24 12:47:30 AM,102.397,24.255
5245,12/30/24 01:02:30 AM,102.405,24.158
5246,12/30/24 01:17:30 AM,102.383,24.158
5247,12/30/24 01:32:30 AM,102.339,24.158
5248,12/30/24 01:47:30 AM,102.317,24.158
5249,12/30/24 02:02:30 AM,102.303,24.062
5250,12/30/24 02:17:30 AM,102.292,24.062
5251,12/30/24 02:32:30 AM,102.281,24.062
5252,12/30/24 02:47:30 AM,102.259,24.062
5253,12/30/24 03:02:30 AM,102.248,24.062
5254,12/30/24 03:17:30 AM,102.237,24.062
5255,12/30/24 03:32:30 AM,102.237,24.062
5256,12/30/24 03:47:30 AM,102.259,24.062
5257,12/30/24 04:02:30 AM,102.237,24.062
5258,12/30/24 04:17:30 AM,102.237,24.062
5259,12/30/24 04:32:30 AM,102.226,24.062
5260,12/30/24 04:47:30 AM,102.226,24.062
5261,12/30/24 05:02:30 AM,102.259,24.062
5262,12/30/24 05:17:30 AM,102.270,24.062
5263,12/30/24 05:32:30 AM,102.259,24.062
5264,12/30/24 05:47:30 AM,102.270,24.062
5265,12/30/24 06:02:30 AM,102.245,23.966
5266,12/30/24 06:17:30 AM,102.279,23.966
5267,12/30/24 06:32:30 AM,102.268,23.966
5268,12/30/24 06:47:30 AM,102.279,23.966
5269,12/30/24 07:02:30 AM,102.301,23.966
5270,12/30/24 07:17:30 AM,102.309,23.869
5271,12/30/24 07:32:30 AM,102.331,23.869
5272,12/30/24 07:47:30 AM,102.342,23.869
5273,12/30/24 08:02:30 AM,102.373,23.773
5274,12/30/24 08:17:30 AM,102.373,23.773
5275,12/30/24 08:32:30 AM,102.395,23.773
5276,12/30/24 08:47:30 AM,102.420,23.869
5277,12/30/24 09:02:30 AM,102.431,23.869
5278,12/30/24 09:17:30 AM,102.442,23.869
5279,12/30/24 09:32:30 AM,102.431,23.869
5280,12/30/24 09:47:30 AM,102.433,23.966
5281,12/30/24 10:02:30 AM,102.433,23.966
5282,12/30/24 10:17:30 AM,102.414,24.062
5283,12/30/24 10:32:30 AM,102.414,24.062
5284,12/30/24 10:47:30 AM,102.416,24.158
5285,12/30/24 11:02:30 AM,102.408,24.255
5286,12/30/24 11:17:30 AM,102.388,24.351
5287,12/30/24 11:32:30 AM,102.380,24.448
5288,12/30/24 11:47:30 AM,102.338,24.545
5289,12/30/24 12:02:30 PM,102.308,24.641
5290,12/30/24 12:17:30 PM,102.277,24.738
5291,12/30/24 12:32:30 PM,102.257,24.835
5292,12/30/24 12:47:30 PM,102.238,24.931
5293,12/30/24 01:02:30 PM,102.229,25.028
5294,12/30/24 01:17:30 PM,102.210,25.125
5295,12/30/24 01:32:30 PM,102.201,25.222
5296,12/30/24 01:47:30 PM,102.171,25.319
5297,12/30/24 02:02:30 PM,102.151,25.416
5298,12/30/24 02:17:30 PM,102.132,25.513
5299,12/30/24 02:32:30 PM,102.123,25.610
5300,12/30/24 02:47:30 PM,102.115,25.708
5301,12/30/24 03:02:30 PM,102.084,25.805
5302,12/30/24 03:17:30 PM,102.084,25.805
5303,12/30/24 03:32:30 PM,102.076,25.902
5304,12/30/24 03:47:30 PM,102.098,25.902
5305,12/30/24 04:02:30 PM,102.100,26.000
5306,12/30/24 04:17:30 PM,102.078,26.000
5307,12/30/24 04:32:30 PM,102.078,26.000
5308,12/30/24 04:47:30 PM,102.067,26.000
5309,12/30/24 05:02:30 PM,102.089,26.000
5310,12/30/24 05:17:30 PM,102.089,26.000
5311,12/30/24 05:32:30 PM,102.098,25.902
5312,12/30/24 05:47:30 PM,102.087,25.902
5313,12/30/24 06:02:30 PM,102.106,25.805
5314,12/30/24 06:17:30 PM,102.104,25.708
5315,12/30/24 06:32:30 PM,102.115,25.708
5316,12/30/24 06:47:30 PM,102.112,25.610
5317,12/30/24 07:02:30 PM,102.121,25.513
5318,12/30/24 07:17:30 PM,102.126,25.319
5319,12/30/24 07:32:30 PM,102.146,25.222
5320,12/30/24 07:47:30 PM,102.166,25.125
5321,12/30/24 08:02:30 PM,102.152,25.028
5322,12/30/24 08:17:30 PM,102.160,24.931
5323,12/30/24 08:32:30 PM,102.191,24.835
5324,12/30/24 08:47:30 PM,102.188,24.738
5325,12/30/24 09:02:30 PM,102.211,24.738
5326,12/30/24 09:17:30 PM,102.219,24.641
5327,12/30/24 09:32:30 PM,102.239,24.545
5328,12/30/24 09:47:30 PM,102.225,24.448
5329,12/30/24 10:02:30 PM,102.225,24.448
5330,12/30/24 10:17:30 PM,102.234,24.351
5331,12/30/24 10:32:30 PM,102.245,24.351
5332,12/30/24 10:47:30 PM,102.231,24.255
5333,12/30/24 11:02:30 PM,102.228,24.158
5334,12/30/24 11:17:30 PM,102.228,24.158
5335,12/30/24 11:32:30 PM,102.204,24.062
5336,12/30/24 11:47:30 PM,102.193,24.062
5337,12/31/24 12:02:30 AM,102.179,23.966
5338,12/31/24 12:17:30 AM,102.168,23.966
5339,12/31/24 12:32:30 AM,102.165,23.869
5340,12/31/24 12:47:30 AM,102.154,23.869
5341,12/31/24 01:02:30 AM,102.152,23.773
5342,12/31/24 01:17:30 AM,102.163,23.773
5343,12/31/24 01:32:30 AM,102.152,23.773
5344,12/31/24 01:47:30 AM,102.141,23.773
5345,12/31/24 02:02:30 AM,102.105,23.677
5346,12/31/24 02:17:30 AM,102.105,23.677
5347,12/31/24 02:32:30 AM,102.083,23.677
5348,12/31/24 02:47:30 AM,102.047,23.581
5349,12/31/24 03:02:30 AM,102.047,23.581
5350,12/31/24 03:17:30 AM,102.047,23.581
5351,12/31/24 03:32:30 AM,102.036,23.581
5352,12/31/24 03:47:30 AM,102.058,23.581
5353,12/31/24 04:02:30 AM,102.036,23.581
5354,12/31/24 04:17:30 AM,102.036,23.581
5355,12/31/24 04:32:30 AM,102.058,23.581
5356,12/31/24 04:47:30 AM,102.056,23.484
5357,12/31/24 05:02:30 AM,102.078,23.484
5358,12/31/24 05:17:30 AM,102.078,23.484
5359,12/31/24 05:32:30 AM,102.089,23.484
5360,12/31/24 05:47:30 AM,102.111,23.484
5361,12/31/24 06:02:30 AM,102.131,23.388
5362,12/31/24 06:17:30 AM,102.153,23.388
5363,12/31/24 06:32:30 AM,102.164,23.388
5364,12/31/24 06:47:30 AM,102.164,23.388
5365,12/31/24 07:02:30 AM,102.175,23.388
5366,12/31/24 07:17:30 AM,102.208,23.388
5367,12/31/24 07:32:30 AM,102.219,23.388
5368,12/31/24 07:47:30 AM,102.228,23.292
5369,12/31/24 08:02:30 AM,102.250,23.292
5370,12/31/24 08:17:30 AM,102.263,23.388
5371,12/31/24 08:32:30 AM,102.285,23.388
5372,12/31/24 08:47:30 AM,102.330,23.388
5373,12/31/24 09:02:30 AM,102.319,23.388
5374,12/31/24 09:17:30 AM,102.343,23.484
5375,12/31/24 09:32:30 AM,102.376,23.484
5376,12/31/24 09:47:30 AM,102.368,23.581
5377,12/31/24 10:02:30 AM,102.368,23.581
5378,12/31/24 10:17:30 AM,102.359,23.677
5379,12/31/24 10:32:30 AM,102.348,23.677
5380,12/31/24 10:47:30 AM,102.329,23.773
5381,12/31/24 11:02:30 AM,102.342,23.869
5382,12/31/24 11:17:30 AM,102.334,23.966
5383,12/31/24 11:32:30 AM,102.325,24.062
5384,12/31/24 11:47:30 AM,102.306,24.158
5385,12/31/24 12:02:30 PM,102.275,24.255
5386,12/31/24 12:17:30 PM,102.234,24.351
5387,12/31/24 12:32:30 PM,102.203,24.448
5388,12/31/24 12:47:30 PM,102.205,24.545
5389,12/31/24 01:02:30 PM,102.153,24.641
5390,12/31/24 01:17:30 PM,102.122,24.738
5391,12/31/24 01:32:30 PM,102.091,24.835
5392,12/31/24 01:47:30 PM,102.086,25.028
5393,12/31/24 02:02:30 PM,102.077,25.125
5394,12/31/24 02:17:30 PM,102.057,25.222
5395,12/31/24 02:32:30 PM,102.027,25.319
5396,12/31/24 02:47:30 PM,102.027,25.319
5397,12/31/24 03:02:30 PM,102.007,25.416
5398,12/31/24 03:17:30 PM,101.985,25.416
5399,12/31/24 03:32:30 PM,101.999,25.513
5400,12/31/24 03:47:30 PM,101.968,25.610
5401,12/31/24 04:02:30 PM,101.968,25.610
5402,12/31/24 04:17:30 PM,101.982,25.708
5403,12/31/24 04:32:30 PM,101.993,25.708
5404,12/31/24 04:47:30 PM,101.993,25.708
5405,12/31/24 05:02:30 PM,102.015,25.708
5406,12/31/24 05:17:30 PM,102.037,25.708
5407,12/31/24 05:32:30 PM,102.026,25.708
5408,12/31/24 05:47:30 PM,102.026,25.708
5409,12/31/24 06:02:30 PM,102.035,25.610
5410,12/31/24 06:17:30 PM,102.068,25.610
5411,12/31/24 06:32:30 PM,102.065,25.513
5412,12/31/24 06:47:30 PM,102.074,25.416
5413,12/31/24 07:02:30 PM,102.096,25.416
5414,12/31/24 07:17:30 PM,102.093,25.319
5415,12/31/24 07:32:30 PM,102.091,25.222
5416,12/31/24 07:47:30 PM,102.110,25.125
5417,12/31/24 08:02:30 PM,102.121,25.125
5418,12/31/24 08:17:30 PM,102.119,25.028
5419,12/31/24 08:32:30 PM,102.127,24.931
5420,12/31/24 08:47:30 PM,102.158,24.835
5421,12/31/24 09:02:30 PM,102.177,24.738
5422,12/31/24 09:17:30 PM,102.164,24.641
5423,12/31/24 09:32:30 PM,102.183,24.545
5424,12/31/24 09:47:30 PM,102.181,24.448
5425,12/31/24 10:02:30 PM,102.181,24.448
5426,12/31/24 10:17:30 PM,102.178,24.351
5427,12/31/24 10:32:30 PM,102.187,24.255
5428,12/31/24 10:47:30 PM,102.173,24.158
5429,12/31/24 11:02:30 PM,102.182,24.062
5430,12/31/24 11:17:30 PM,102.171,24.062
5431,12/31/24 11:32:30 PM,102.157,23.966
5432,12/31/24 11:47:30 PM,102.143,23.869
5433,01/01/25 12:02:30 AM,102.154,23.869
5434,01/01/25 12:17:30 AM,102.141,23.773
5435,01/01/25 12:32:30 AM,102.127,23.677
5436,01/01/25 12:47:30 AM,102.127,23.677
5437,01/01/25 01:02:30 AM,102.136,23.581
5438,01/01/25 01:17:30 AM,102.114,23.581
5439,01/01/25 01:32:30 AM,102.089,23.484
5440,01/01/25 01:47:30 AM,102.075,23.388
5441,01/01/25 02:02:30 AM,102.053,23.388
5442,01/01/25 02:17:30 AM,102.042,23.388
5443,01/01/25 02:32:30 AM,102.029,23.292
5444,01/01/25 02:47:30 AM,102.006,23.292
5445,01/01/25 03:02:30 AM,102.029,23.292
5446,01/01/25 03:17:30 AM,102.015,23.196
5447,01/01/25 03:32:30 AM,102.004,23.196
5448,01/01/25 03:47:30 AM,102.004,23.196
